,RUID,Assigned Rooms
1147,782446239,"['NCA', 'Apt 3819', '4-A']"
1148,882142889,"['MS', 'High Rise', '7604-D']"
1149,916360883,"['MZH', nan, '207-B']"
1150,484896437,"['MZH', nan, '208-A']"
1151,159756009,"['NCA', 'Apt 3819', '4-B']"
1152,791342824,"['NCA', 'Apt 3819', '4-C']"
1153,768511741,"['MZH', nan, '208-B']"
1154,181399294,"['NCA', 'Apt 3819', '4-D']"
1155,605941531,"['MS', 'High Rise', '7604-E']"
1156,575754029,"['MS', 'High Rise', '7604-F']"
1157,845016896,"['MS', 'High Rise', '7701-A']"
1158,449113928,"['MS', 'High Rise', '7701-B']"
1159,821964618,"['NCA', 'Apt 3819', '13-A']"
1160,138383179,"['MS', 'High Rise', '7701-C']"
1161,701345612,"['MS', 'High Rise', '7701-D']"
1162,398733139,"['MS', 'High Rise', '7701-E']"
1163,727322453,"['MZH', nan, '209-A']"
1164,497323871,"['MS', 'High Rise', '7701-F']"
1165,716148591,"['NCA', 'Apt 3819', '13-B']"
1166,598241139,"['MS', 'High Rise', '7702-A']"
1167,307654537,"['MS', 'High Rise', '7702-B']"
1168,427585421,"['MS', 'High Rise', '7702-C']"
1169,267210643,"['MS', 'High Rise', '7702-D']"
1170,672182171,"['MS', 'High Rise', '7702-E']"
1171,105205668,"['MS', 'High Rise', '7702-F']"
1172,756043278,"['MS', 'High Rise', '7703-A']"
1173,197496762,"['MZH', nan, '209-B']"
1174,436023227,"['MS', 'High Rise', '7703-B']"
1175,165466058,"['NCA', 'Apt 3819', '13-C']"
1176,614911963,"['MS', 'High Rise', '7703-C']"
1177,278613981,"['MS', 'High Rise', '7703-D']"
1178,295653347,"['NCA', 'Apt 3819', '13-D']"
1179,721022956,"['MS', 'High Rise', '7703-E']"
1180,799748076,"['MS', 'High Rise', '7703-F']"
1181,590573567,"['MS', 'High Rise', '7704-A']"
1182,392089609,"['MZH', nan, '210-A']"
1183,470634533,"['MS', 'High Rise', '7704-B']"
1184,169914433,"['MS', 'High Rise', '7704-C']"
1185,735694919,"['MS', 'High Rise', '7704-D']"
1186,393515089,"['NCA', 'Apt 3819', '14-A']"
1187,538857565,"['MS', 'High Rise', '7704-E']"
1188,362442853,"['MS', 'High Rise', '7704-F']"
1189,124203143,"['MS', 'High Rise', '7801-A']"
1190,889770122,"['MS', 'High Rise', '7801-B']"
1191,786288789,"['MS', 'High Rise', '7801-C']"
1192,870469814,"['MS', 'High Rise', '7801-D']"
1193,979120327,"['MS', 'High Rise', '7801-E']"
1194,787067079,"['MS', 'High Rise', '7801-F']"
1195,756043986,"['MS', 'High Rise', '7802-A']"
1196,920555753,"['MS', 'High Rise', '7802-B']"
1197,497955054,"['NCA', 'Apt 3819', '14-B']"
1198,718786811,"['MS', 'High Rise', '7802-C']"
1199,987115779,"['MZH', nan, '210-B']"
1200,128094468,"['NCA', 'Apt 3819', '14-C']"
1201,304230688,"['MS', 'High Rise', '7802-D']"
1202,891089188,"['MS', 'High Rise', '7802-E']"
1203,286265646,"['MS', 'High Rise', '7802-F']"
1204,402526522,"['MS', 'High Rise', '7803-A']"
1205,628912456,"['MS', 'High Rise', '7803-B']"
1206,333205866,"['NCA', 'Apt 3819', '14-D']"
1207,763351411,"['MS', 'High Rise', '7803-C']"
1208,806416759,"['MZH', nan, '211-A']"
1209,606892437,"['MS', 'High Rise', '7803-D']"
1210,303042985,"['MS', 'High Rise', '7803-E']"
1211,784429488,"['NCA', 'Apt 3819', '15-A']"
1212,978244030,"['NCA', 'Apt 3819', '15-B']"
1213,359018954,"['MS', 'High Rise', '7803-F']"
1214,391819727,"['MS', 'High Rise', '7804-A']"
1215,971911634,"['MS', 'High Rise', '7804-B']"
1216,940773868,"['NCA', 'Apt 3819', '15-C']"
1217,705647096,"['MS', 'High Rise', '7804-C']"
1218,134156795,"['MZH', nan, '211-B']"
1219,193982984,"['MS', 'High Rise', '7804-D']"
1220,418099737,"['MS', 'High Rise', '7804-E']"
1221,898044498,"['MS', 'High Rise', '7804-F']"
1222,953086592,"['MZH', nan, '212-A']"
1223,456602247,"['MS', 'High Rise', '7901-A']"
1224,236073611,"['MS', 'High Rise', '7901-B']"
1225,409211532,"['NCA', 'Apt 3819', '15-D']"
1226,913355406,"['NCA', 'Apt 3819', '16-A']"
1227,903688843,"['MS', 'High Rise', '7901-C']"
1228,656593565,"['MS', 'High Rise', '7901-D']"
1229,415503012,"['NCA', 'Apt 3819', '16-B']"
1230,864752311,"['MZH', nan, '212-B']"
1231,609669823,"['NCA', 'Apt 3819', '16-C']"
1232,224924375,"['MS', 'High Rise', '7901-E']"
1233,306705112,"['MS', 'High Rise', '7901-F']"
1234,177902299,"['NCA', 'Apt 3819', '16-D']"
1235,975942364,"['MZH', nan, '213-A']"
1236,576271070,"['MS', 'High Rise', '7902-A']"
1237,763589358,"['MS', 'High Rise', '7902-B']"
1238,965686003,"['MS', 'High Rise', '7902-C']"
1239,407114506,"['MS', 'High Rise', '7902-D']"
1240,473928478,"['MS', 'High Rise', '7902-E']"
1241,229389091,"['MS', 'High Rise', '7902-F']"
1242,543109930,"['MS', 'High Rise', '7903-A']"
1243,834343719,"['NCA', 'Apt 3820', '25-A']"
1244,364884797,"['NCA', 'Apt 3820', '25-B']"
1245,380318548,"['MS', 'High Rise', '7903-B']"
1246,660083567,"['MS', 'High Rise', '7903-C']"
1247,877245314,"['MZH', nan, '213-B']"
1248,717509547,"['MS', 'High Rise', '7903-D']"
1249,715822006,"['NCA', 'Apt 3820', '25-C']"
1250,506606518,"['MS', 'High Rise', '7903-E']"
1251,488330204,"['MS', 'High Rise', '7903-F']"
1252,403649511,"['MZH', nan, '214-A']"
1253,154440712,"['MS', 'High Rise', '7904-A']"
1254,559051807,"['NCA', 'Apt 3820', '25-D']"
1255,217920544,"['NCA', 'Apt 3820', '26-A']"
1256,277951528,"['MS', 'High Rise', '7904-B']"
1257,894333999,"['MS', 'High Rise', '7904-C']"
1258,284767287,"['MS', 'High Rise', '7904-D']"
1259,588215358,"['MZH', nan, '214-B']"
1260,974222416,"['MZH', nan, '215-A']"
1261,140555346,"['MS', 'High Rise', '7904-E']"
1262,616043616,"['MS', 'High Rise', '7904-F']"
1263,138843240,"['NCA', 'Apt 3820', '26-B']"
1264,351917191,"['NCA', 'Apt 3820', '26-C']"
1265,594760869,"['MS', 'High Rise', '7001-A']"
1266,216036524,"['NCA', 'Apt 3820', '26-D']"
1267,955069625,"['MS', 'High Rise', '7001-B']"
1268,611325119,"['MS', 'High Rise', '7001-C']"
1269,195024082,"['MS', 'High Rise', '7001-D']"
1270,630682833,"['NCA', 'Apt 3820', '27-A']"
1271,263124183,"['NCA', 'Apt 3820', '27-B']"
1272,576247003,"['MS', 'High Rise', '7001-E']"
1273,143406302,"['MS', 'High Rise', '7001-F']"
1274,351630560,"['NCA', 'Apt 3820', '27-C']"
1275,572667110,"['MS', 'High Rise', '7002-A']"
1276,908350695,"['MS', 'High Rise', '7002-B']"
1277,265065706,"['NCA', 'Apt 3820', '27-D']"
1278,865916146,"['MS', 'High Rise', '7002-C']"
1279,144127222,"['MZH', nan, '215-B']"
1280,380933388,"['MZH', nan, '216-A']"
1281,429200660,"['NCA', 'Apt 3820', '28-A']"
1282,691746090,"['MS', 'High Rise', '7002-D']"
1283,893613374,"['MS', 'High Rise', '7002-E']"
1284,307713367,"['MS', 'High Rise', '7002-F']"
1285,523310429,"['NCA', 'Apt 3820', '28-B']"
1286,397972829,"['NCA', 'Apt 3820', '28-C']"
1287,580244854,"['NCA', 'Apt 3820', '28-D']"
1288,987665791,"['MS', 'High Rise', '7003-A']"
1289,528102818,"['MS', 'High Rise', '7003-B']"
1290,229094827,"['MS', 'High Rise', '7003-C']"
1291,118617516,"['MS', 'High Rise', '7003-D']"
1292,323614126,"['MS', 'High Rise', '7003-E']"
1293,207279544,"['MZH', nan, '216-B']"
1294,280417031,"['NCA', 'Apt 3820', '37-A']"
1295,911398395,"['NCA', 'Apt 3820', '37-B']"
1296,259233300,"['MS', 'High Rise', '7003-F']"
1297,400496168,"['NCA', 'Apt 3820', '37-C']"
1298,489469506,"['MS', 'High Rise', '7004-A']"
1299,474789446,"['MS', 'High Rise', '7004-B']"
1300,578377289,"['NCA', 'Apt 3820', '37-D']"
1301,187725393,"['MS', 'High Rise', '7004-C']"
1302,917141128,"['NCA', 'Apt 3820', '38-A']"
1303,894277261,"['MZH', nan, '217-A']"
1304,958011029,"['MS', 'High Rise', '7004-D']"
1305,355620515,"['MS', 'High Rise', '7004-E']"
1306,609621679,"['MS', 'High Rise', '7004-F']"
1307,994662065,"['MZH', nan, '217-B']"
1308,203921075,"['MZH', nan, '218-A']"
1309,800126673,"['NCA', 'Apt 3820', '38-B']"
1310,564451030,"['NCA', 'Apt 3820', '38-C']"
1311,373102293,"['MZH', nan, '218-B']"
1312,516552432,"['MZH', nan, '219-A']"
1313,292091644,"['MZH', nan, '219-B']"
1314,577582850,"['MZH', nan, '220-A']"
1315,284481283,"['MZH', nan, '220-B']"
1316,973272846,"['MZH', nan, '221-A']"
1317,894605090,"['MZH', nan, '221-B']"
1318,507795236,"['NCA', 'Apt 3820', '38-D']"
1319,193247005,"['NCA', 'Apt 3820', '39-A']"
1320,722646829,"['MZH', nan, '222-A']"
1321,276346669,"['MZH', nan, '222-B']"
1322,864761647,"['MZH', nan, '223-A']"
1323,497022797,"['MZH', nan, '223-B']"
1324,984356707,"['NCA', 'Apt 3820', '39-B']"
1325,553301869,"['MZH', nan, '224-A']"
1326,281950069,"['MZH', nan, '224-B']"
1327,325425025,"['MZH', nan, '225-A']"
1328,588855172,"['MZH', nan, '225-B']"
1329,941447056,"['MZH', nan, '226-A']"
1330,852023193,"['MZH', nan, '226-B']"
1331,528488358,"['MZH', nan, '227-A']"
1332,710375355,"['MZH', nan, '227-B']"
1333,978393030,"['MZH', nan, '228-A']"
1334,163813321,"['MZH', nan, '228-B']"
1335,233830367,"['MZH', nan, '229-A']"
1336,475944939,"['MZH', nan, '229-B']"
1337,435181555,"['MZH', nan, '230-A']"
1338,202921984,"['MZH', nan, '230-B']"
1339,499431430,"['MZH', nan, '231-A']"
1340,838858809,"['MZH', nan, '231-B']"
1341,984479808,"['NCA', 'Apt 3820', '39-C']"
1342,902535234,"['NCA', 'Apt 3820', '39-D']"
1343,187414618,"['MZH', nan, '232-A']"
1344,359676006,"['MZH', nan, '232-B']"
1345,885667966,"['NCA', 'Apt 3820', '40-A']"
1346,940726401,"['MZH', nan, '233-A']"
1347,655833243,"['NCA', 'Apt 3820', '40-B']"
1348,639187099,"['MZH', nan, '233-B']"
1349,681392312,"['MZH', nan, '301-A']"
1350,415398085,"['NCA', 'Apt 3820', '40-C']"
1351,924686534,"['MZH', nan, '301-B']"
1352,389298377,"['MZH', nan, '302-A']"
1353,675494091,"['MZH', nan, '302-B']"
1354,762935510,"['MZH', nan, '303-A']"
1355,420649185,"['NCA', 'Apt 3820', '40-D']"
1356,814282983,"['MZH', nan, '303-B']"
1357,841767147,"['MZH', nan, '304-A']"
1358,598038766,"['MZH', nan, '304-B']"
1359,632617203,"['MZH', nan, '305-A']"
1360,292272375,"['MZH', nan, '305-B']"
1361,540014848,"['MZH', nan, '306-A']"
1362,779630856,"['NCA', 'Apt 3820', '29-A']"
1363,516708617,"['MZH', nan, '306-B']"
1364,109336865,"['MZH', nan, '307-A']"
1365,841742638,"['MZH', nan, '307-B']"
1366,970742079,"['MZH', nan, '308-A']"
1367,973723992,"['MZH', nan, '308-B']"
1368,287693145,"['MZH', nan, '309-A']"
1369,973207922,"['MZH', nan, '309-B']"
1370,907213178,"['NCA', 'Apt 3820', '29-B']"
1371,615872918,"['MZH', nan, '310-A']"
1372,505747884,"['NCA', 'Apt 3820', '29-C']"
1373,606304687,"['MZH', nan, '310-B']"
1374,558782905,"['MZH', nan, '311-A']"
1375,925923769,"['MZH', nan, '311-B']"
1376,660715964,"['NCA', 'Apt 3820', '29-D']"
1377,577313223,"['NCA', 'Apt 3820', '30-A']"
1378,947517923,"['NCA', 'Apt 3820', '30-B']"
1379,294738414,"['MZH', nan, '312-A']"
1380,974903826,"['MZH', nan, '312-B']"
1381,978582061,"['MZH', nan, '313-A']"
1382,445594183,"['MZH', nan, '313-B']"
1383,288184907,"['MZH', nan, '314-A']"
1384,103438964,"['MZH', nan, '314-B']"
1385,722958971,"['NCA', 'Apt 3820', '30-C']"
1386,503143051,"['MZH', nan, '315-A']"
1387,774298253,"['MZH', nan, '315-B']"
1388,632740495,"['MZH', nan, '316-A']"
1389,234420886,"['MZH', nan, '316-B']"
1390,687315616,"['MZH', nan, '317-A']"
1391,671513277,"['MZH', nan, '317-B']"
1392,376740539,"['NCA', 'Apt 3820', '30-D']"
1393,922344129,"['MZH', nan, '318-A']"
1394,673364708,"['NCA', 'Apt 3820', '31-A']"
1395,378542844,"['MZH', nan, '318-B']"
1396,322870032,"['NCA', 'Apt 3820', '31-B']"
1397,345340699,"['MZH', nan, '319-A']"
1398,552221468,"['MZH', nan, '319-B']"
1399,363698981,"['NCA', 'Apt 3820', '31-C']"
1400,922696501,"['MZH', nan, '320-A']"
1401,869784382,"['NCA', 'Apt 3820', '31-D']"
1402,369564484,"['NCA', 'Apt 3820', '32-A']"
1403,461921107,"['MZH', nan, '320-B']"
1404,324279125,"['MZH', nan, '321-A']"
1405,237476694,"['MZH', nan, '321-B']"
1406,980302698,"['MZH', nan, '322-A']"
1407,568138609,"['MZH', nan, '322-B']"
1408,898251651,"['MZH', nan, '323-A']"
1409,528743301,"['NCA', 'Apt 3820', '32-B']"
1410,468843416,"['MZH', nan, '323-B']"
1411,351583148,"['NCA', 'Apt 3820', '32-C']"
1412,580787118,"['MZH', nan, '324-A']"
1413,505117624,"['NCA', 'Apt 3820', '32-D']"
1414,381959125,"['MZH', nan, '324-B']"
1415,196230117,"['NCA', 'Apt 3820', '41-A']"
1416,247372775,"['MZH', nan, '325-A']"
1417,108010472,"['MZH', nan, '325-B']"
1418,221166572,"['MZH', nan, '326-A']"
1419,800947195,"['MZH', nan, '326-B']"
1420,262650889,"['MZH', nan, '327-A']"
1421,191028235,"['MZH', nan, '327-B']"
1422,948575270,"['MZH', nan, '328-A']"
1423,147668010,"['MZH', nan, '328-B']"
1424,347544635,"['MZH', nan, '329-A']"
1425,196377666,"['MZH', nan, '329-B']"
1426,287128666,"['MZH', nan, '330-A']"
1427,202652764,"['MZH', nan, '330-B']"
1428,500079728,"['MZH', nan, '331-A']"
1429,327875718,"['MZH', nan, '331-B']"
1430,967597197,"['MZH', nan, '332-A']"
1431,218545295,"['NCA', 'Apt 3820', '41-B']"
1432,770473111,"['MZH', nan, '332-B']"
1433,683408555,"['NCA', 'Apt 3820', '41-C']"
1434,771169456,"['MZH', nan, '333-A']"
1435,269982909,"['MZH', nan, '333-B']"
1436,484375746,"['MZH', nan, '401-A']"
1437,190856440,"['NCA', 'Apt 3820', '41-D']"
1438,238591222,"['MZH', nan, '401-B']"
1439,691789054,"['NCA', 'Apt 3820', '42-A']"
1440,457555219,"['MZH', nan, '402-A']"
1441,674209043,"['MZH', nan, '402-B']"
1442,941964570,"['NCA', 'Apt 3820', '42-B']"
1443,488906018,"['MZH', nan, '403-A']"
1444,341556519,"['MZH', nan, '403-B']"
1445,164764980,"['NCA', 'Apt 3820', '42-C']"
1446,436632889,"['MZH', nan, '404-A']"
1447,808164668,"['MZH', nan, '404-B']"
1448,792558933,"['MZH', nan, '405-A']"
1449,696524140,"['MZH', nan, '405-B']"
1450,657644916,"['MZH', nan, '406-A']"
1451,631381372,"['MZH', nan, '406-B']"
1452,488684965,"['MZH', nan, '407-A']"
1453,632667559,"['MZH', nan, '407-B']"
1454,782196140,"['MZH', nan, '408-A']"
1455,662265273,"['MZH', nan, '408-B']"
1456,823803334,"['MZH', nan, '409-A']"
1457,599678405,"['NCA', 'Apt 3820', '42-D']"
1458,618429913,"['MZH', nan, '409-B']"
1459,289676785,"['NCA', 'Apt 3820', '43-A']"
1460,972357115,"['MZH', nan, '410-A']"
1461,697253387,"['MZH', nan, '410-B']"
1462,414162447,"['MZH', nan, '411-A']"
1463,415964688,"['MZH', nan, '411-B']"
1464,842350096,"['MZH', nan, '412-A']"
1465,390839838,"['MZH', nan, '412-B']"
1466,472825378,"['MZH', nan, '413-A']"
1467,599309864,"['NCA', 'Apt 3820', '43-B']"
1468,297410095,"['MZH', nan, '413-B']"
1469,746389055,"['NCA', 'Apt 3820', '43-C']"
1470,870440528,"['MZH', nan, '414-A']"
1471,824745565,"['MZH', nan, '414-B']"
1472,274390641,"['MZH', nan, '415-A']"
1473,918470258,"['MZH', nan, '415-B']"
1474,433241735,"['MZH', nan, '416-A']"
1475,175333013,"['MZH', nan, '416-B']"
1476,669769375,"['MZH', nan, '417-A']"
1477,176209577,"['NCA', 'Apt 3820', '43-D']"
1478,288644799,"['MZH', nan, '417-B']"
1479,926015195,"['NCA', 'Apt 3820', '44-A']"
1480,121274082,"['MZH', nan, '418-A']"
1481,406666980,"['MZH', nan, '418-B']"
1482,489578213,"['MZH', nan, '419-A']"
1483,661339879,"['MZH', nan, '419-B']"
1484,721141483,"['MZH', nan, '420-A']"
1485,555376368,"['NCA', 'Apt 3820', '44-B']"
1486,968482546,"['MZH', nan, '420-B']"
1487,108961529,"['MZH', nan, '421-A']"
1488,262479618,"['MZH', nan, '421-B']"
1489,487710481,"['MZH', nan, '422-A']"
1490,572448551,"['MZH', nan, '422-B']"
1491,761060985,"['MZH', nan, '423-A']"
1492,476192598,"['MZH', nan, '423-B']"
1493,169197402,"['MZH', nan, '424-A']"
1494,106766172,"['MZH', nan, '424-B']"
1495,179986267,"['MZH', nan, '425-A']"
1496,259284832,"['MZH', nan, '425-B']"
1497,486874983,"['MZH', nan, '426-A']"
1498,489332604,"['MZH', nan, '426-B']"
1499,952565641,"['MZH', nan, '427-A']"
1500,192823186,"['NCA', 'Apt 3820', '44-C']"
1501,806969265,"['MZH', nan, '427-B']"
1502,456409021,"['MZH', nan, '428-A']"
1503,342523840,"['NCA', 'Apt 3820', '44-D']"
1504,931446728,"['MZH', nan, '428-B']"
1505,834396121,"['NCA', 'Apt 3820', '33-A']"
1506,354934758,"['NCA', 'Apt 3820', '33-B']"
1507,581599216,"['MZH', nan, '429-A']"
1508,306380786,"['MZH', nan, '429-B']"
1509,980795381,"['MZH', nan, '430-A']"
1510,180224138,"['MZH', nan, '430-B']"
1511,494747875,"['MZH', nan, '431-A']"
1512,605413847,"['MZH', nan, '431-B']"
1513,366354956,"['MZH', nan, '432-A']"
1514,766394987,"['MZH', nan, '432-B']"
1515,624968350,"['MZH', nan, '433-A']"
1516,225870519,"['MZH', nan, '433-B']"
1517,296583949,"['NCA', 'Apt 3820', '33-C']"
1518,689898325,"['NCA', 'Apt 3820', '33-D']"
1519,971449216,"['NCA', 'Apt 3820', '34-A']"
1520,944645058,"['NCA', 'Apt 3820', '34-B']"
1521,810722289,"['NCA', 'Apt 3820', '34-C']"
1522,762332178,"['NCA', 'Apt 3820', '34-D']"
1523,691045474,"['NCA', 'Apt 3820', '35-A']"
1524,450602096,"['NCA', 'Apt 3820', '35-B']"
1525,141034621,"['NCA', 'Apt 3820', '35-C']"
1526,288785538,"['NCA', 'Apt 3820', '35-D']"
1527,699049102,"['NCA', 'Apt 3820', '36-A']"
1528,687211739,"['NCA', 'Apt 3820', '36-B']"
1529,383689982,"['NCA', 'Apt 3820', '36-C']"
1530,723674389,"['NCA', 'Apt 3820', '36-D']"
1531,507127340,"['NCA', 'Apt 3820', '45-A']"
1532,555804326,"['NCA', 'Apt 3820', '45-B']"
1533,453232336,"['NCA', 'Apt 3820', '45-C']"
1534,936732421,"['NCA', 'Apt 3820', '45-D']"
1535,843474734,"['NCA', 'Apt 3820', '46-A']"
1536,196953935,"['NCA', 'Apt 3820', '46-B']"
1537,244377453,"['NCA', 'Apt 3820', '46-C']"
1538,803178487,"['NCA', 'Apt 3820', '46-D']"
1539,980879381,"['NCA', 'Apt 3820', '47-A']"
1540,796248088,"['NCA', 'Apt 3820', '47-B']"
1541,591611950,"['NCA', 'Apt 3820', '47-C']"
1542,727132234,"['NCA', 'Apt 3820', '47-D']"
1543,638584919,"['NCA', 'Apt 3820', '48-A']"
1544,858638437,"['NCA', 'Apt 3820', '48-B']"
1545,717220093,"['NCA', 'Apt 3820', '48-C']"
1546,407365909,"['NCA', 'Apt 3820', '48-D']"
1547,260573679,"['NCA', 'Apt 3821', '50-A']"
1548,471370278,"['NCA', 'Apt 3821', '50-B']"
1549,598018644,"['NCA', 'Apt 3821', '50-C']"
1550,916703849,"['NCA', 'Apt 3821', '50-D']"
1551,676276870,"['NCA', 'Apt 3821', '51-A']"
1552,172853909,"['NCA', 'Apt 3821', '51-B']"
1553,339323584,"['NCA', 'Apt 3821', '51-C']"
1554,396471054,"['NCA', 'Apt 3821', '51-D']"
1555,739363924,"['NCA', 'Apt 3821', '52-A']"
1556,890621045,"['NCA', 'Apt 3821', '52-B']"
1557,436751506,"['NCA', 'Apt 3821', '52-C']"
1558,168488102,"['NCA', 'Apt 3821', '52-D']"
1559,306654376,"['NCA', 'Apt 3821', '49-A']"
1560,779603186,"['NCA', 'Apt 3821', '49-B']"
1561,295095540,"['NCA', 'Apt 3821', '49-C']"
1562,376212796,"['NCA', 'Apt 3821', '49-D']"
1563,982363465,"['NCA', 'Apt 3821', '61-A']"
1564,603835730,"['NCA', 'Apt 3821', '61-B']"
1565,431050101,"['NCA', 'Apt 3821', '61-C']"
1566,115699074,"['NCA', 'Apt 3821', '61-D']"
1567,431484320,"['NCA', 'Apt 3821', '62-A']"
1568,755969530,"['NCA', 'Apt 3821', '62-B']"
1569,870690345,"['NCA', 'Apt 3821', '62-C']"
1570,808349523,"['NCA', 'Apt 3821', '62-D']"
1571,697110426,"['NCA', 'Apt 3821', '63-A']"
1572,919572393,"['NCA', 'Apt 3821', '63-B']"
1573,514592690,"['NCA', 'Apt 3821', '63-C']"
1574,418099169,"['NCA', 'Apt 3821', '63-D']"
1575,660885477,"['NCA', 'Apt 3821', '64-A']"
1576,123916264,"['NCA', 'Apt 3821', '64-B']"
1577,322285592,"['NCA', 'Apt 3821', '64-C']"
1578,557223961,"['NCA', 'Apt 3821', '64-D']"
1579,197193774,"['NCA', 'Apt 3821', '53-A']"
1580,258576432,"['NCA', 'Apt 3821', '53-B']"
1581,621981747,"['NCA', 'Apt 3821', '53-C']"
1582,723906712,"['NCA', 'Apt 3821', '53-D']"
1583,565539004,"['NCA', 'Apt 3821', '54-A']"
1584,634106067,"['NCA', 'Apt 3821', '54-B']"
1585,907309338,"['NCA', 'Apt 3821', '54-C']"
1586,605983007,"['NCA', 'Apt 3821', '54-D']"
1587,946172294,"['NCA', 'Apt 3821', '55-A']"
1588,819368363,"['NCA', 'Apt 3821', '55-B']"
1589,854208949,"['NCA', 'Apt 3821', '55-C']"
1590,422244831,"['NCA', 'Apt 3821', '55-D']"
1591,945713710,"['NCA', 'Apt 3821', '56-A']"
1592,923882039,"['NCA', 'Apt 3821', '56-B']"
1593,711758411,"['NCA', 'Apt 3821', '56-C']"
1594,123859560,"['NCA', 'Apt 3821', '56-D']"
1595,165728883,"['NCA', 'Apt 3821', '65-A']"
1596,407515776,"['NCA', 'Apt 3821', '65-B']"
1597,349590230,"['NCA', 'Apt 3821', '65-C']"
1598,971305758,"['NCA', 'Apt 3821', '65-D']"
1599,199914330,"['NCA', 'Apt 3821', '66-A']"
1600,255513520,"['NCA', 'Apt 3821', '66-B']"
1601,201577414,"['NCA', 'Apt 3821', '66-C']"
1602,420099063,"['NCA', 'Apt 3821', '66-D']"
1603,943608838,"['NCA', 'Apt 3821', '67-A']"
1604,613610579,"['NCA', 'Apt 3821', '67-B']"
1605,784176273,"['NCA', 'Apt 3821', '67-C']"
1606,114824434,"['NCA', 'Apt 3821', '67-D']"
1607,399217931,"['NCA', 'Apt 3821', '68-A']"
1608,332567847,"['NCA', 'Apt 3821', '68-B']"
1609,339227954,"['NCA', 'Apt 3821', '68-C']"
1610,902124882,"['NCA', 'Apt 3821', '68-D']"
1611,847631703,"['NCA', 'Apt 3821', '57-A']"
1612,948557162,"['NCA', 'Apt 3821', '57-B']"
1613,785520016,"['NCA', 'Apt 3821', '57-C']"
1614,717247947,"['NCA', 'Apt 3821', '57-D']"
1615,429659627,"['NCA', 'Apt 3821', '58-A']"
1616,581793282,"['NCA', 'Apt 3821', '58-B']"
1617,326489609,"['NCA', 'Apt 3821', '58-C']"
1618,397784585,"['NCA', 'Apt 3821', '58-D']"
1619,877557269,"['NCA', 'Apt 3821', '59-A']"
1620,847074986,"['NCA', 'Apt 3821', '59-B']"
1621,693073598,"['NCA', 'Apt 3821', '59-C']"
1622,475657939,"['NCA', 'Apt 3821', '59-D']"
1623,315963094,"['NCA', 'Apt 3821', '60-A']"
1624,956708589,"['NCA', 'Apt 3821', '60-B']"
1625,368818097,"['NCA', 'Apt 3821', '60-C']"
1626,868358069,"['NCA', 'Apt 3821', '60-D']"
1627,329783341,"['NCA', 'Apt 3821', '69-A']"
1628,384604245,"['NCA', 'Apt 3821', '69-B']"
1629,346036310,"['NCA', 'Apt 3821', '69-C']"
1630,730191981,"['NCA', 'Apt 3821', '69-D']"
1631,813971640,"['NCA', 'Apt 3821', '70-A']"
1632,240171424,"['NCA', 'Apt 3821', '70-B']"
1633,421452197,"['NCA', 'Apt 3821', '70-C']"
1634,577558961,"['NCA', 'Apt 3821', '70-D']"
1635,782039481,"['NCA', 'Apt 3821', '71-A']"
1636,582990399,"['NCA', 'Apt 3821', '71-B']"
1637,223861445,"['NCA', 'Apt 3821', '71-C']"
1638,344529611,"['NCA', 'Apt 3821', '71-D']"
1639,894147283,"['NCA', 'Apt 3821', '72-A']"
1640,910744275,"['NCA', 'Apt 3821', '72-B']"
1641,720927577,"['NCA', 'Apt 3821', '72-C']"
1642,344824693,"['NCA', 'Apt 3821', '72-D']"
1643,933198723,"['NCA', 'Apt 3822', '85-A']"
1644,829291401,"['NCA', 'Apt 3822', '85-B']"
1645,831888326,"['NCA', 'Apt 3822', '85-C']"
1646,899750906,"['NCA', 'Apt 3822', '85-D']"
1647,724221042,"['NCA', 'Apt 3822', '86-A']"
1648,722001088,"['NCA', 'Apt 3822', '86-B']"
1649,572267780,"['NCA', 'Apt 3822', '86-C']"
1650,645234332,"['NCA', 'Apt 3822', '86-D']"
1651,391413460,"['NCA', 'Apt 3822', '87-A']"
1652,176971617,"['NCA', 'Apt 3822', '87-B']"
1653,541908832,"['NCA', 'Apt 3822', '87-C']"
1654,894467994,"['NCA', 'Apt 3822', '87-D']"
1655,362463160,"['NCA', 'Apt 3822', '88-A']"
1656,917331907,"['NCA', 'Apt 3822', '88-B']"
1657,635756545,"['NCA', 'Apt 3822', '88-C']"
1658,152576004,"['NCA', 'Apt 3822', '88-D']"
1659,381992982,"['NCA', 'Apt 3822', '73-A']"
1660,891371574,"['NCA', 'Apt 3822', '73-B']"
1661,581312592,"['NCA', 'Apt 3822', '73-C']"
1662,209985647,"['NCA', 'Apt 3822', '73-D']"
1663,326000780,"['NCA', 'Apt 3822', '74-A']"
1664,733528342,"['NCA', 'Apt 3822', '74-B']"
1665,580149532,"['NCA', 'Apt 3822', '74-C']"
1666,880124197,"['NCA', 'Apt 3822', '74-D']"
1667,346669404,"['NCA', 'Apt 3822', '75-A']"
1668,727875942,"['NCA', 'Apt 3822', '75-B']"
1669,362938743,"['NCA', 'Apt 3822', '75-C']"
1670,558367147,"['NCA', 'Apt 3822', '75-D']"
1671,203088390,"['NCA', 'Apt 3822', '76-A']"
1672,381993490,"['NCA', 'Apt 3822', '76-B']"
1673,761389597,"['NCA', 'Apt 3822', '76-C']"
