,RUID,Assigned Rooms
2538,503194096,"['BS', 'North', '209A-A']"
2539,272742432,"['SA', 'Apt 197 - 220', '202-A']"
2540,453483253,"['BS', 'North', '209A-B']"
2541,113994703,"['BS', 'North', '209A-C']"
2542,642735896,"['MRS', nan, '4201-E']"
2543,858812269,"['SA', 'Apt 197 - 220', '202-B']"
2544,221981108,"['SA', 'Apt 197 - 220', '202-C']"
2545,556259672,"['MH', nan, '301-A']"
2546,559876016,"['MH', nan, '301-B']"
2547,572310964,"['BS', 'North', '209A-D']"
2548,645059754,"['SA', 'Apt 197 - 220', '202-D']"
2549,824125634,"['NCA', 'Apt 3825', '150-B']"
2550,999652054,"['SA', 'Apt 197 - 220', '203-A']"
2551,699243638,"['NCA', 'Apt 3825', '150-C']"
2552,407713702,"['SA', 'Apt 197 - 220', '203-B']"
2553,286789517,"['BS', 'North', '209B-A']"
2554,207061338,"['BS', 'North', '209B-B']"
2555,288936773,"['MH', nan, '302-A']"
2556,306730447,"['NCA', 'Apt 3825', '150-D']"
2557,463762057,"['BS', 'North', '209B-C']"
2558,307097112,"['SA', 'Apt 197 - 220', '203-C']"
2559,194932814,"['BS', 'North', '209B-D']"
2560,825904027,"['MH', nan, '302-B']"
2561,683099354,"['SA', 'Apt 197 - 220', '203-D']"
2562,313195248,"['BS', 'North', '210A-A']"
2563,694594287,"['NCA', 'Apt 3825', '151-A']"
2564,241225895,"['NCA', 'Apt 3825', '151-B']"
2565,326669910,"['BS', 'North', '210A-B']"
2566,813687794,"['BS', 'North', '210A-C']"
2567,468528043,"['SA', 'Apt 197 - 220', '204-A']"
2568,135879146,"['BS', 'North', '210A-D']"
2569,187864478,"['NCA', 'Apt 3825', '151-C']"
2570,827793923,"['BS', 'North', '210B-A']"
2571,946572139,"['SA', 'Apt 197 - 220', '204-B']"
2572,212322652,"['BS', 'North', '210B-B']"
2573,801087003,"['MH', nan, '303-A']"
2574,810792981,"['MH', nan, '303-B']"
2575,900043843,"['BS', 'North', '210B-C']"
2576,662405082,"['MH', nan, '304-A']"
2577,709487648,"['MH', nan, '304-B']"
2578,525016073,"['BS', 'North', '210B-D']"
2579,275482557,"['BS', 'North', '211A-A']"
2580,630040164,"['MH', nan, '305-A']"
2581,120675963,"['BS', 'North', '211A-B']"
2582,841153819,"['BS', 'North', '211A-C']"
2583,196842628,"['SA', 'Apt 197 - 220', '204-C']"
2584,137538940,"['SA', 'Apt 197 - 220', '204-D']"
2585,223835919,"['NCA', 'Apt 3825', '151-D']"
2586,155192060,"['BS', 'North', '211A-D']"
2587,347890515,"['BS', 'North', '211B-A']"
2588,197727085,"['BS', 'North', '211B-B']"
2589,891283804,"['SA', 'Apt 197 - 220', '205-A']"
2590,139216084,"['NCA', 'Apt 3825', '152-A']"
2591,835445859,"['MRS', nan, '4201-F']"
2592,191894078,"['SA', 'Apt 197 - 220', '205-B']"
2593,814758000,"['SA', 'Apt 197 - 220', '205-C']"
2594,512538837,"['BS', 'North', '211B-C']"
2595,407025552,"['MH', nan, '305-B']"
2596,954927368,"['BS', 'North', '211B-D']"
2597,319386676,"['BS', 'North', '212-A']"
2598,926845915,"['NCA', 'Apt 3825', '152-B']"
2599,665450483,"['MH', nan, '306-A']"
2600,140123619,"['SA', 'Apt 197 - 220', '205-D']"
2601,835984229,"['MH', nan, '306-B']"
2602,817495279,"['SA', 'Apt 197 - 220', '206-A']"
2603,216480230,"['BS', 'North', '212-B']"
2604,309577010,"['SA', 'Apt 197 - 220', '206-B']"
2605,713495809,"['SA', 'Apt 197 - 220', '206-C']"
2606,902653073,"['SA', 'Apt 197 - 220', '206-D']"
2607,772922766,"['MRS', nan, '4202-A']"
2608,311475256,"['BS', 'North', '212-C']"
2609,737975139,"['SA', 'Apt 197 - 220', '207-A']"
2610,487221189,"['MH', nan, '307-A']"
2611,115146376,"['MRS', nan, '4202-B']"
2612,823505428,"['SA', 'Apt 197 - 220', '207-B']"
2613,151217807,"['MH', nan, '307-B']"
2614,803085003,"['BS', 'North', '212-D']"
2615,857325756,"['MH', nan, '308-A']"
2616,756813461,"['BS', 'North', '301A-A']"
2617,385119120,"['SA', 'Apt 197 - 220', '207-C']"
2618,749553266,"['BS', 'North', '301A-B']"
2619,995984719,"['BS', 'North', '301A-C']"
2620,245003256,"['BS', 'North', '301A-D']"
2621,284360474,"['BS', 'North', '301B-A']"
2622,113193882,"['MH', nan, '308-B']"
2623,470787842,"['SA', 'Apt 197 - 220', '207-D']"
2624,681970524,"['NCA', 'Apt 3825', '152-C']"
2625,147242941,"['BS', 'North', '301B-B']"
2626,126291598,"['MRS', nan, '4202-C']"
2627,361856645,"['BS', 'North', '301B-C']"
2628,940877043,"['NCA', 'Apt 3825', '152-D']"
2629,527316390,"['BS', 'North', '301B-D']"
2630,874951269,"['NCA', 'Apt 3825', '157-A']"
2631,967077089,"['MRS', nan, '4202-D']"
2632,568307513,"['SA', 'Apt 197 - 220', '208-A']"
2633,617225929,"['NCA', 'Apt 3825', '157-B']"
2634,892831988,"['MRS', nan, '4202-E']"
2635,511653695,"['MH', nan, '309-A']"
2636,447231463,"['SA', 'Apt 197 - 220', '208-B']"
2637,175676215,"['MH', nan, '309-B']"
2638,561596641,"['BS', 'North', '302A-A']"
2639,365003150,"['SA', 'Apt 197 - 220', '208-C']"
2640,984059247,"['MH', nan, '310-A']"
2641,343991581,"['NCA', 'Apt 3825', '157-C']"
2642,542261431,"['BS', 'North', '302A-B']"
2643,132905127,"['MRS', nan, '4202-F']"
2644,954026067,"['MH', nan, '310-B']"
2645,739561144,"['BS', 'North', '302A-C']"
2646,944254915,"['SA', 'Apt 197 - 220', '208-D']"
2647,866253426,"['BS', 'North', '302A-D']"
2648,100909090,"['NCA', 'Apt 3825', '157-D']"
2649,178102235,"['MRS', nan, '4203-A']"
2650,636086238,"['BS', 'North', '302B-A']"
2651,148275609,"['MH', nan, '311-A']"
2652,120766663,"['BS', 'North', '302B-B']"
2653,884993006,"['NCA', 'Apt 3825', '158-A']"
2654,846430918,"['NCA', 'Apt 3825', '158-B']"
2655,499225866,"['BS', 'North', '302B-C']"
2656,172799953,"['MH', nan, '311-B']"
2657,537459002,"['NCA', 'Apt 3825', '158-C']"
2658,258861497,"['NCA', 'Apt 3825', '158-D']"
2659,384312357,"['BS', 'North', '302B-D']"
2660,117275949,"['BS', 'North', '303A-A']"
2661,486154626,"['MH', nan, '312-A']"
2662,869759276,"['SA', 'Apt 197 - 220', '209-A']"
2663,700561786,"['NCA', 'Apt 3825', '159-A']"
2664,277133278,"['MH', nan, '312-B']"
2665,892709487,"['SA', 'Apt 197 - 220', '209-B']"
2666,217862676,"['NCA', 'Apt 3825', '159-B']"
2667,961703322,"['MRS', nan, '4203-B']"
2668,747746680,"['MH', nan, '313-A']"
2669,107557279,"['NCA', 'Apt 3825', '159-C']"
2670,445030960,"['BS', 'North', '303A-B']"
2671,814627562,"['NCA', 'Apt 3825', '159-D']"
2672,569800532,"['MH', nan, '313-B']"
2673,822247661,"['MH', nan, '314-A']"
2674,987291052,"['SA', 'Apt 197 - 220', '209-C']"
2675,424843254,"['BS', 'North', '303A-C']"
2676,635610991,"['MH', nan, '314-B']"
2677,798698892,"['SA', 'Apt 197 - 220', '209-D']"
2678,774703218,"['SA', 'Apt 197 - 220', '210-A']"
2679,617418248,"['MRS', nan, '4203-C']"
2680,293827941,"['BS', 'North', '303A-D']"
2681,849551097,"['BS', 'North', '303B-A']"
2682,770261941,"['BS', 'North', '303B-B']"
2683,715525040,"['BS', 'North', '303B-C']"
2684,844401510,"['SA', 'Apt 197 - 220', '210-B']"
2685,471133529,"['SA', 'Apt 197 - 220', '210-C']"
2686,662384270,"['SA', 'Apt 197 - 220', '210-D']"
2687,965854684,"['BS', 'North', '303B-D']"
2688,291966076,"['SA', 'Apt 197 - 220', '211-A']"
2689,275564395,"['MH', nan, '315-A']"
2690,895785463,"['MH', nan, '315-B']"
2691,334044865,"['MRS', nan, '4203-D']"
2692,805394878,"['NCA', 'Apt 3825', '160-A']"
2693,189016831,"['BS', 'North', '304A-A']"
2694,598865901,"['MH', nan, '316-A']"
2695,495675892,"['NCA', 'Apt 3825', '160-B']"
2696,982366026,"['BS', 'North', '304A-B']"
2697,885840254,"['BS', 'North', '304A-C']"
2698,732870796,"['SA', 'Apt 197 - 220', '211-B']"
2699,765674768,"['BS', 'North', '304A-D']"
2700,571549774,"['NCA', 'Apt 3825', '160-C']"
2701,627983464,"['SA', 'Apt 197 - 220', '211-C']"
2702,274133104,"['MH', nan, '316-B']"
2703,392879282,"['BS', 'North', '304B-A']"
2704,757052759,"['BS', 'North', '304B-B']"
2705,939581794,"['BS', 'North', '304B-C']"
2706,927485139,"['NCA', 'Apt 3825', '160-D']"
2707,352856194,"['BS', 'North', '304B-D']"
2708,356344428,"['BS', 'North', '305A-A']"
2709,978720156,"['MH', nan, '317-A']"
2710,316301884,"['BS', 'North', '305A-B']"
2711,697640197,"['BS', 'North', '305A-C']"
2712,928880244,"['MH', nan, '317-B']"
2713,883726743,"['BS', 'North', '305A-D']"
2714,500873316,"['BS', 'North', '305B-A']"
2715,746025161,"['MH', nan, '318-A']"
2716,329537743,"['SA', 'Apt 197 - 220', '211-D']"
2717,197987547,"['BS', 'North', '305B-B']"
2718,305131180,"['BS', 'North', '305B-C']"
2719,877126103,"['BS', 'North', '305B-D']"
2720,230801941,"['MRS', nan, '4203-E']"
2721,270440587,"['SA', 'Apt 197 - 220', '212-A']"
2722,974828096,"['MH', nan, '318-B']"
2723,144733969,"['SA', 'Apt 197 - 220', '212-B']"
2724,395823882,"['SA', 'Apt 197 - 220', '212-C']"
2725,426348087,"['SA', 'Apt 197 - 220', '212-D']"
2726,943562488,"['MH', nan, '319-A']"
2727,274259477,"['BS', 'North', '306A-A']"
2728,206334134,"['BS', 'North', '306A-B']"
2729,459074242,"['MH', nan, '319-B']"
2730,255272014,"['MH', nan, '320-A']"
2731,151809448,"['SA', 'Apt 197 - 220', '213-A']"
2732,420374878,"['BS', 'North', '306A-C']"
2733,398500857,"['MRS', nan, '4203-F']"
2734,778630626,"['MH', nan, '320-B']"
2735,702836042,"['BS', 'North', '306A-D']"
2736,591011901,"['MH', nan, '321-A']"
2737,631079418,"['BS', 'North', '306B-A']"
2738,622488348,"['MH', nan, '321-B']"
2739,536582964,"['MH', nan, '322-A']"
2740,894081922,"['MRS', nan, '4204-A']"
2741,929521795,"['BS', 'North', '306B-B']"
2742,154031643,"['BS', 'North', '306B-C']"
2743,582122972,"['BS', 'North', '306B-D']"
2744,100238302,"['MH', nan, '322-B']"
2745,820140039,"['SA', 'Apt 197 - 220', '213-B']"
2746,480701263,"['SA', 'Apt 197 - 220', '213-C']"
2747,445460947,"['BS', 'North', '307A-A']"
2748,614045889,"['MH', nan, '323-A']"
2749,108485739,"['SA', 'Apt 197 - 220', '213-D']"
2750,345045299,"['SA', 'Apt 197 - 220', '214-A']"
2751,364166557,"['MH', nan, '323-B']"
2752,702473169,"['SA', 'Apt 197 - 220', '214-B']"
2753,572677200,"['SA', 'Apt 197 - 220', '214-C']"
2754,508379395,"['MH', nan, '324-A']"
2755,497705028,"['BS', 'North', '307A-B']"
2756,993772409,"['BS', 'North', '307A-C']"
2757,339364869,"['SA', 'Apt 197 - 220', '214-D']"
2758,562006947,"['SA', 'Apt 197 - 220', '215-A']"
2759,645348306,"['SA', 'Apt 197 - 220', '215-B']"
2760,752944310,"['BS', 'North', '307A-D']"
2761,999583915,"['BS', 'North', '307B-A']"
2762,362973518,"['BS', 'North', '307B-B']"
2763,200456371,"['MRS', nan, '4204-B']"
2764,565383165,"['BS', 'North', '307B-C']"
2765,729809639,"['BS', 'North', '307B-D']"
2766,792461818,"['SA', 'Apt 197 - 220', '215-C']"
2767,364109796,"['MH', nan, '324-B']"
2768,427743439,"['MRS', nan, '4204-C']"
2769,423177384,"['MH', nan, '325-A']"
2770,544654282,"['MRS', nan, '4204-D']"
2771,518564658,"['SA', 'Apt 197 - 220', '215-D']"
2772,256925782,"['BS', 'North', '308-A']"
2773,106053289,"['BS', 'North', '308-B']"
2774,832871206,"['SA', 'Apt 197 - 220', '216-A']"
2775,900373230,"['BS', 'North', '308-C']"
2776,513749117,"['MH', nan, '325-B']"
2777,906823040,"['BS', 'North', '308-D']"
2778,415632924,"['BS', 'North', '309A-A']"
2779,679563829,"['MH', nan, '326-A']"
2780,617747043,"['BS', 'North', '309A-B']"
2781,151759874,"['MH', nan, '326-B']"
2782,756495167,"['BS', 'North', '309A-C']"
2783,765382253,"['BS', 'North', '309A-D']"
2784,622339494,"['SA', 'Apt 197 - 220', '216-B']"
2785,859878615,"['MH', nan, '327-A']"
2786,408205890,"['SA', 'Apt 197 - 220', '216-C']"
2787,340492939,"['MH', nan, '327-B']"
2788,579761587,"['MRS', nan, '4204-E']"
2789,261891849,"['SA', 'Apt 197 - 220', '216-D']"
2790,721893975,"['MH', nan, '328-A']"
2791,919527627,"['BS', 'North', '309B-A']"
2792,894866505,"['MH', nan, '328-B']"
2793,374754726,"['MRS', nan, '4204-F']"
2794,591828549,"['MH', nan, '329-A']"
2795,623086628,"['MH', nan, '329-B']"
2796,322887927,"['BS', 'North', '309B-B']"
2797,341008455,"['BS', 'North', '309B-C']"
2798,466943844,"['BS', 'North', '309B-D']"
2799,297435843,"['BS', 'North', '310A-A']"
2800,886865695,"['SA', 'Apt 197 - 220', '217-A']"
2801,200324953,"['MRS', nan, '4205-A']"
2802,932071282,"['MRS', nan, '4205-B']"
2803,330749200,"['BS', 'North', '310A-B']"
2804,939327242,"['SA', 'Apt 197 - 220', '217-B']"
2805,888156977,"['BS', 'North', '310A-C']"
2806,564500639,"['BS', 'North', '310A-D']"
2807,809796826,"['MH', nan, '330-A']"
2808,272304737,"['BS', 'North', '310B-A']"
2809,353583793,"['BS', 'North', '310B-B']"
2810,648287306,"['SA', 'Apt 197 - 220', '217-C']"
2811,892720644,"['SA', 'Apt 197 - 220', '217-D']"
2812,612304141,"['SA', 'Apt 197 - 220', '218-A']"
2813,966729559,"['BS', 'North', '310B-C']"
2814,290282480,"['RA', 'Apt 3843', '101-A']"
2815,271337775,"['TS', nan, '4101-A']"
2816,593668231,"['BS', 'North', '310B-D']"
2817,702983217,"['WS', nan, '4101-A']"
2818,139272904,"['TS', nan, '4101-B']"
2819,345442324,"['RA', 'Apt 3843', '101-B']"
2820,957289830,"['WS', nan, '4101-B']"
2821,852691948,"['MRS', nan, '4205-C']"
2822,303190327,"['JS', nan, '4101-A']"
2823,462179043,"['SA', 'Apt 197 - 220', '218-B']"
2824,678558061,"['WS', nan, '4101-C']"
2825,823713774,"['RA', 'Apt 3843', '101-C']"
2826,778689026,"['AH', nan, '101-A']"
2827,807986724,"['CS', nan, '3101-A']"
2828,567196103,"['SA', 'Apt 197 - 220', '218-C']"
2829,153048319,"['MH', nan, '330-B']"
2830,459705991,"['MH', nan, '331-A']"
2831,645395989,"['RA', 'Apt 3843', '101-D']"
2832,766580233,"['SA', 'Apt 197 - 220', '218-D']"
2833,658566707,"['TS', nan, '4101-C']"
2834,290395363,"['TS', nan, '4101-D']"
2835,306367088,"['CS', nan, '3101-B']"
2836,919278169,"['MH', nan, '331-B']"
2837,785123321,"['AH', nan, '102-A']"
2838,577237134,"['BS', 'North', '311A-A']"
2839,142225583,"['SA', 'Apt 197 - 220', '219-A']"
2840,770518641,"['SA', 'Apt 197 - 220', '219-B']"
2841,653682060,"['BS', 'North', '311A-B']"
2842,691500911,"['AH', nan, '103-A']"
2843,726969449,"['RA', 'Apt 3843', '102-A']"
2844,728390370,"['JS', nan, '4101-B']"
2845,761590816,"['BS', 'North', '311A-C']"
2846,414369746,"['MH', nan, '332-A']"
2847,321454666,"['SA', 'Apt 197 - 220', '219-C']"
2848,734314101,"['SA', 'Apt 197 - 220', '219-D']"
2849,925188523,"['MH', nan, '332-B']"
2850,788981710,"['RA', 'Apt 3843', '102-B']"
2851,588917951,"['RA', 'Apt 3843', '102-C']"
2852,284458084,"['BS', 'North', '311A-D']"
2853,778694073,"['BS', 'North', '311B-A']"
2854,131402808,"['SA', 'Apt 197 - 220', '220-A']"
2855,744098382,"['AH', nan, '104-A']"
2856,544265180,"['SA', 'Apt 197 - 220', '220-B']"
2857,141964928,"['SA', 'Apt 197 - 220', '220-C']"
2858,422568261,"['WS', nan, '4101-D']"
2859,235553690,"['BS', 'North', '311B-B']"
2860,354458979,"['BS', 'North', '311B-C']"
2861,199127500,"['BS', 'North', '311B-D']"
2862,821593101,"['AH', nan, '105-A']"
2863,797374124,"['SA', 'Apt 197 - 220', '220-D']"
2864,479471840,"['BS', 'North', '312-A']"
2865,701655681,"['BS', 'North', '312-B']"
2866,527420905,"['BS', 'North', '312-C']"
2867,225283629,"['JS', nan, '4101-C']"
2868,600891458,"['BS', 'North', '312-D']"
2869,871234867,"['SA', 'Apt 221 - 244', '221-A']"
2870,213520657,"['MH', nan, '333-A']"
2871,350137183,"['SA', 'Apt 221 - 244', '221-B']"
2872,892634642,"['MH', nan, '333-B']"
2873,702504260,"['BS', 'North', '401A-A']"
2874,708673954,"['TS', nan, '4101-E']"
2875,403429268,"['CS', nan, '3101-C']"
2876,285253544,"['RA', 'Apt 3843', '102-D']"
2877,571978108,"['RA', 'Apt 3843', '103-A']"
2878,960954934,"['RA', 'Apt 3843', '103-B']"
2879,589745250,"['BS', 'North', '401A-B']"
2880,927926843,"['BS', 'North', '401A-C']"
2881,805307295,"['AH', nan, '106-A']"
2882,617294674,"['CS', nan, '3101-D']"
2883,146789310,"['SA', 'Apt 221 - 244', '221-C']"
2884,351342283,"['RA', 'Apt 3843', '103-C']"
2885,710652788,"['SA', 'Apt 221 - 244', '221-D']"
2886,822832909,"['SA', 'Apt 221 - 244', '222-A']"
2887,486682120,"['BS', 'North', '401A-D']"
2888,461121746,"['RA', 'Apt 3843', '103-D']"
2889,294085246,"['SA', 'Apt 221 - 244', '222-B']"
2890,765272204,"['BS', 'North', '401B-A']"
2891,189547140,"['SA', 'Apt 221 - 244', '222-C']"
2892,559078926,"['AH', nan, '107-A']"
2893,481371184,"['BS', 'North', '401B-B']"
2894,698422907,"['WS', nan, '4101-E']"
2895,494700181,"['MRS', nan, '4205-D']"
2896,381950822,"['TS', nan, '4101-F']"
2897,523850950,"['SA', 'Apt 221 - 244', '222-D']"
2898,423371184,"['SA', 'Apt 221 - 244', '223-A']"
2899,234132725,"['SA', 'Apt 221 - 244', '223-B']"
2900,397810627,"['CS', nan, '3101-E']"
2901,936493386,"['SA', 'Apt 221 - 244', '223-C']"
2902,261066729,"['MH', nan, '401-A']"
2903,805542339,"['BS', 'North', '401B-C']"
2904,893342178,"['JS', nan, '4101-D']"
2905,420432980,"['WS', nan, '4101-F']"
2906,954612592,"['RA', 'Apt 3843', '104-A']"
2907,980400671,"['AH', nan, '108-A']"
2908,695958021,"['AH', nan, '109-A']"
2909,453781051,"['BS', 'North', '401B-D']"
2910,378521383,"['MH', nan, '401-B']"
2911,472613629,"['WS', nan, '4102-A']"
2912,681732557,"['BS', 'North', '402A-A']"
2913,631568164,"['BS', 'North', '402A-B']"
2914,372697155,"['BS', 'North', '402A-C']"
2915,860880100,"['SA', 'Apt 221 - 244', '223-D']"
2916,213657805,"['AH', nan, '110-A']"
2917,134381589,"['BS', 'North', '402A-D']"
2918,341093162,"['RA', 'Apt 3843', '104-B']"
2919,900013008,"['BS', 'North', '402B-A']"
2920,532086158,"['TS', nan, '4102-A']"
2921,668886258,"['SA', 'Apt 221 - 244', '224-A']"
2922,273198722,"['BS', 'North', '402B-B']"
2923,760259964,"['RA', 'Apt 3843', '104-C']"
2924,145034071,"['SA', 'Apt 221 - 244', '224-B']"
2925,877443262,"['CS', nan, '3101-F']"
2926,365478886,"['SA', 'Apt 221 - 244', '224-C']"
2927,396962428,"['SA', 'Apt 221 - 244', '224-D']"
2928,325051729,"['RA', 'Apt 3843', '104-D']"
2929,472070690,"['SA', 'Apt 221 - 244', '225-A']"
2930,902923224,"['TS', nan, '4102-B']"
2931,156755286,"['BS', 'North', '402B-C']"
2932,600802935,"['AH', nan, '111-A']"
2933,587957457,"['BS', 'North', '402B-D']"
2934,222214942,"['MH', nan, '402-A']"
2935,524797138,"['MRS', nan, '4205-E']"
2936,867433747,"['BS', 'North', '403A-A']"
2937,833151545,"['TS', nan, '4102-C']"
2938,276574327,"['MH', nan, '402-B']"
2939,262986638,"['SA', 'Apt 221 - 244', '225-B']"
2940,433026419,"['TS', nan, '4102-D']"
2941,533007396,"['BS', 'North', '403A-B']"
2942,294942623,"['SA', 'Apt 221 - 244', '225-C']"
2943,959700405,"['BS', 'North', '403A-C']"
2944,990531147,"['CS', nan, '3102-A']"
2945,335820040,"['BS', 'North', '403A-D']"
2946,728232715,"['BS', 'North', '403B-A']"
2947,161814900,"['SA', 'Apt 221 - 244', '225-D']"
2948,241878861,"['BS', 'North', '403B-B']"
2949,796202929,"['BS', 'North', '403B-C']"
2950,425584647,"['TS', nan, '4102-E']"
2951,922845883,"['RA', 'Apt 3843', '113-A']"
2952,275860358,"['SA', 'Apt 221 - 244', '226-A']"
2953,531774963,"['BS', 'North', '403B-D']"
2954,764777618,"['BS', 'North', '404A-A']"
2955,744446664,"['BS', 'North', '404A-B']"
2956,136510099,"['BS', 'North', '404A-C']"
2957,307172972,"['MH', nan, '403-A']"
2958,896847251,"['WS', nan, '4102-B']"
2959,792596939,"['SA', 'Apt 221 - 244', '226-B']"
2960,877293761,"['BS', 'North', '404A-D']"
2961,198716325,"['MRS', nan, '4205-F']"
2962,257099649,"['SA', 'Apt 221 - 244', '226-C']"
2963,904680443,"['SA', 'Apt 221 - 244', '226-D']"
2964,462191919,"['BS', 'North', '404B-A']"
2965,643545762,"['TS', nan, '4102-F']"
2966,444583879,"['RA', 'Apt 3843', '113-B']"
2967,412120180,"['MH', nan, '403-B']"
2968,339976495,"['BS', 'North', '404B-B']"
2969,310585976,"['MH', nan, '404-A']"
2970,940299498,"['BS', 'North', '404B-C']"
2971,607514768,"['RA', 'Apt 3843', '113-C']"
2972,867460117,"['BS', 'North', '404B-D']"
2973,722265531,"['BS', 'North', '405A-A']"
2974,609562764,"['TS', nan, '4103-A']"
2975,389856215,"['RA', 'Apt 3843', '113-D']"
2976,919158487,"['BS', 'North', '405A-B']"
2977,639218436,"['MRS', nan, '4206-A']"
2978,719341945,"['SA', 'Apt 221 - 244', '227-A']"
2979,186395780,"['RA', 'Apt 3843', '114-A']"
2980,505021894,"['SA', 'Apt 221 - 244', '227-B']"
2981,254483768,"['SA', 'Apt 221 - 244', '227-C']"
2982,352404080,"['BS', 'North', '405A-C']"
2983,527104426,"['AH', nan, '112-A']"
2984,776648886,"['AH', nan, '113-A']"
2985,980946914,"['BS', 'North', '405A-D']"
2986,149028192,"['JS', nan, '4101-E']"
2987,900292504,"['SA', 'Apt 221 - 244', '227-D']"
2988,656266677,"['TS', nan, '4103-B']"
2989,600438211,"['RA', 'Apt 3843', '114-B']"
2990,906313043,"['SA', 'Apt 221 - 244', '228-A']"
2991,330905890,"['SA', 'Apt 221 - 244', '228-B']"
2992,927644771,"['BS', 'North', '405B-A']"
2993,627822729,"['CS', nan, '3102-B']"
2994,988169305,"['BS', 'North', '405B-B']"
2995,729411793,"['MH', nan, '404-B']"
2996,264874016,"['SA', 'Apt 221 - 244', '228-C']"
2997,274738943,"['BS', 'North', '405B-C']"
2998,125846169,"['AH', nan, '114-A']"
2999,797157252,"['BS', 'North', '405B-D']"
3000,265945020,"['BS', 'North', '406A-A']"
3001,510888720,"['RA', 'Apt 3843', '114-C']"
3002,957459573,"['AH', nan, '115-A']"
3003,593762010,"['RA', 'Apt 3843', '114-D']"
3004,894235792,"['CS', nan, '3102-C']"
3005,308347153,"['BS', 'North', '406A-B']"
3006,431551470,"['RA', 'Apt 3843', '115-A']"
3007,405371101,"['MH', nan, '405-A']"
3008,692498407,"['MRS', nan, '4206-B']"
3009,976460909,"['AH', nan, '116-A']"
3010,657425327,"['BS', 'North', '406A-C']"
3011,342571204,"['BS', 'North', '406A-D']"
3012,623234008,"['WS', nan, '4102-C']"
3013,641610004,"['BS', 'North', '406B-A']"
3014,128247265,"['SA', 'Apt 221 - 244', '228-D']"
3015,255149127,"['BS', 'North', '406B-B']"
3016,737698261,"['BS', 'North', '406B-C']"
3017,967507276,"['SA', 'Apt 221 - 244', '229-A']"
3018,214579708,"['BS', 'North', '406B-D']"
3019,275855267,"['JS', nan, '4101-F']"
3020,612241169,"['BS', 'North', '407A-A']"
3021,552244812,"['MH', nan, '405-B']"
3022,661443663,"['RA', 'Apt 3843', '115-B']"
3023,733166373,"['RA', 'Apt 3843', '115-C']"
3024,338266141,"['RA', 'Apt 3843', '115-D']"
3025,617245174,"['SA', 'Apt 221 - 244', '229-B']"
3026,345601918,"['TS', nan, '4103-C']"
3027,240681396,"['BS', 'North', '407A-B']"
3028,632118688,"['BS', 'North', '407A-C']"
3029,458225096,"['BS', 'North', '407A-D']"
3030,423201589,"['AH', nan, '117-A']"
3031,975346360,"['BS', 'North', '407B-A']"
3032,355989517,"['SA', 'Apt 221 - 244', '229-C']"
3033,681760057,"['BS', 'North', '407B-B']"
3034,859481530,"['RA', 'Apt 3843', '116-A']"
3035,742544714,"['JS', nan, '4102-A']"
3036,461625325,"['AH', nan, '118-A']"
3037,527507680,"['SA', 'Apt 221 - 244', '229-D']"
3038,910223465,"['BS', 'North', '407B-C']"
3039,570388132,"['MRS', nan, '4206-C']"
3040,250145842,"['BS', 'North', '407B-D']"
3041,758742679,"['SA', 'Apt 221 - 244', '230-A']"
3042,830605717,"['SA', 'Apt 221 - 244', '230-B']"
3043,591322537,"['WS', nan, '4102-D']"
3044,333751117,"['WS', nan, '4102-E']"
3045,969045061,"['CS', nan, '3102-D']"
3046,968293389,"['SA', 'Apt 221 - 244', '230-C']"
3047,884621327,"['MH', nan, '406-A']"
3048,531659482,"['SA', 'Apt 221 - 244', '230-D']"
3049,604974368,"['BS', 'North', '408-A']"
3050,673088630,"['SA', 'Apt 221 - 244', '231-A']"
3051,195679272,"['RA', 'Apt 3843', '116-B']"
3052,447505348,"['BS', 'North', '408-B']"
3053,965387958,"['SA', 'Apt 221 - 244', '231-B']"
3054,264413757,"['RA', 'Apt 3843', '116-C']"
3055,565224372,"['SA', 'Apt 221 - 244', '231-C']"
3056,691536726,"['SA', 'Apt 221 - 244', '231-D']"
3057,370083892,"['WS', nan, '4102-F']"
3058,868994986,"['RA', 'Apt 3843', '116-D']"
3059,419122264,"['TS', nan, '4103-D']"
3060,588596184,"['BS', 'North', '408-C']"
3061,256916203,"['RA', 'Apt 3843', '106-A']"
3062,772033949,"['SA', 'Apt 221 - 244', '232-A']"
3063,442996082,"['BS', 'North', '408-D']"
3064,373274278,"['WS', nan, '4103-A']"
3065,758796165,"['SA', 'Apt 221 - 244', '232-B']"
3066,332071049,"['BS', 'North', '409A-A']"
3067,381718866,"['WS', nan, '4103-B']"
3068,550908020,"['SA', 'Apt 221 - 244', '232-C']"
3069,220204701,"['JS', nan, '4102-B']"
3070,639560931,"['BS', 'North', '409A-B']"
3071,758147707,"['SA', 'Apt 221 - 244', '232-D']"
3072,546950623,"['RA', 'Apt 3843', '106-B']"
3073,872773681,"['RA', 'Apt 3843', '106-C']"
3074,215188902,"['RA', 'Apt 3843', '106-D']"
3075,941122497,"['MH', nan, '406-B']"
3076,960027453,"['MH', nan, '407-A']"
3077,222042165,"['SA', 'Apt 221 - 244', '233-A']"
3078,659411029,"['BS', 'North', '409A-C']"
3079,517654908,"['BS', 'North', '409A-D']"
3080,881449750,"['BS', 'North', '409B-A']"
3081,256936774,"['BS', 'North', '409B-B']"
3082,241378092,"['BS', 'North', '409B-C']"
